특정 감염성 및 기생충성 질환 ,부산,1 - 4세,여자,0,
특정 감염성 및 기생충성 질환 ,부산,5 - 9세,남자,0,
특정 감염성 및 기생충성 질환 ,부산,5 - 9세,여자,0,
특정 감염성 및 기생충성 질환 ,부산,10 - 14세,남자,0,
특정 감염성 및 기생충성 질환 ,부산,10 - 14세,여자,0,
특정 감염성 및 기생충성 질환 ,부산,15 - 19세,남자,0,
특정 감염성 및 기생충성 질환 ,부산,15 - 19세,여자,0,
특정 감염성 및 기생충성 질환 ,부산,20 - 24세,남자,0,
특정 감염성 및 기생충성 질환 ,부산,20 - 24세,여자,0,
특정 감염성 및 기생충성 질환 ,부산,25 - 29세,남자,1.8,
특정 감염성 및 기생충성 질환 ,부산,25 - 29세,여자,2,
특정 감염성 및 기생충성 질환 ,부산,30 - 34세,남자,4,
특정 감염성 및 기생충성 질환 ,부산,30 - 34세,여자,0,
특정 감염성 및 기생충성 질환 ,부산,35 - 39세,남자,3.2,
특정 감염성 및 기생충성 질환 ,부산,35 - 39세,여자,0.8,
특정 감염성 및 기생충성 질환 ,부산,40 - 44세,남자,3.6,
특정 감염성 및 기생충성 질환 ,부산,40 - 44세,여자,1.4,
특정 감염성 및 기생충성 질환 ,부산,45 - 49세,남자,5.7,
특정 감염성 및 기생충성 질환 ,부산,45 - 49세,여자,0.7,
특정 감염성 및 기생충성 질환 ,부산,50 - 54세,남자,17,
특정 감염성 및 기생충성 질환 ,부산,50 - 54세,여자,3.8,
특정 감염성 및 기생충성 질환 ,부산,55 - 59세,남자,12,
특정 감염성 및 기생충성 질환 ,부산,55 - 59세,여자,3.7,
특정 감염성 및 기생충성 질환 ,부산,60 - 64세,남자,16.7,
특정 감염성 및 기생충성 질환 ,부산,60 - 64세,여자,13.2,
특정 감염성 및 기생충성 질환 ,부산,65 - 69세,남자,35.5,
특정 감염성 및 기생충성 질환 ,부산,65 - 69세,여자,16.2,
특정 감염성 및 기생충성 질환 ,부산,70 - 74세,남자,75.3,
특정 감염성 및 기생충성 질환 ,부산,70 - 74세,여자,37,
특정 감염성 및 기생충성 질환 ,부산,75 - 79세,남자,114.9,
특정 감염성 및 기생충성 질환 ,부산,75 - 79세,여자,85.3,
특정 감염성 및 기생충성 질환 ,부산,80세이상,남자,384.7,
특정 감염성 및 기생충성 질환 ,부산,80세이상,여자,273.5,
특정 감염성 및 기생충성 질환 ,부산,80 - 84세,남자,276.6,
특정 감염성 및 기생충성 질환 ,부산,80 - 84세,여자,184.4,
특정 감염성 및 기생충성 질환 ,부산,85 - 89세,남자,651,
특정 감염성 및 기생충성 질환 ,부산,85 - 89세,여자,334.4,
특정 감염성 및 기생충성 질환 ,부산,90세이상,남자,602.2,
특정 감염성 및 기생충성 질환 ,부산,90세이상,여자,573.3,
특정 감염성 및 기생충성 질환 ,대구,1 - 4세,남자,0,
특정 감염성 및 기생충성 질환 ,대구,1 - 4세,여자,0,
특정 감염성 및 기생충성 질환 ,대구,5 - 9세,남자,0,
특정 감염성 및 기생충성 질환 ,대구,5 - 9세,여자,0,
특정 감염성 및 기생충성 질환 ,대구,10 - 14세,남자,0,
특정 감염성 및 기생충성 질환 ,대구,10 - 14세,여자,0,
특정 감염성 및 기생충성 질환 ,대구,15 - 19세,남자,0,
특정 감염성 및 기생충성 질환 ,대구,15 - 19세,여자,0,
특정 감염성 및 기생충성 질환 ,대구,20 - 24세,남자,1,
특정 감염성 및 기생충성 질환 ,대구,20 - 24세,여자,0,
특정 감염성 및 기생충성 질환 ,대구,25 - 29세,남자,0,
특정 감염성 및 기생충성 질환 ,대구,25 - 29세,여자,0,
특정 감염성 및 기생충성 질환 ,대구,30 - 34세,남자,1.2,
특정 감염성 및 기생충성 질환 ,대구,30 - 34세,여자,1.2,
특정 감염성 및 기생충성 질환 ,대구,35 - 39세,남자,1.1,
특정 감염성 및 기생충성 질환 ,대구,35 - 39세,여자,2.2,
특정 감염성 및 기생충성 질환 ,대구,40 - 44세,남자,2.9,
특정 감염성 및 기생충성 질환 ,대구,40 - 44세,여자,0,
특정 감염성 및 기생충성 질환 ,대구,45 - 49세,남자,7.3,
특정 감염성 및 기생충성 질환 ,대구,45 - 49세,여자,3.5,
특정 감염성 및 기생충성 질환 ,대구,50 - 54세,남자,9.3,
특정 감염성 및 기생충성 질환 ,대구,50 - 54세,여자,4.5,
특정 감염성 및 기생충성 질환 ,대구,55 - 59세,남자,14.7,
특정 감염성 및 기생충성 질환 ,대구,55 - 59세,여자,5.1,
특정 감염성 및 기생충성 질환 ,대구,60 - 64세,남자,24,
특정 감염성 및 기생충성 질환 ,대구,60 - 64세,여자,4.1,
특정 감염성 및 기생충성 질환 ,대구,65 - 69세,남자,31.2,
특정 감염성 및 기생충성 질환 ,대구,65 - 69세,여자,23.7,
특정 감염성 및 기생충성 질환 ,대구,70 - 74세,남자,51.3,
특정 감염성 및 기생충성 질환 ,대구,70 - 74세,여자,49.8,
특정 감염성 및 기생충성 질환 ,대구,75 - 79세,남자,169.2,
특정 감염성 및 기생충성 질환 ,대구,75 - 79세,여자,77.1,
특정 감염성 및 기생충성 질환 ,대구,80세이상,남자,385.7,
특정 감염성 및 기생충성 질환 ,대구,80세이상,여자,288.5,
특정 감염성 및 기생충성 질환 ,대구,80 - 84세,남자,248.2,
특정 감염성 및 기생충성 질환 ,대구,80 - 84세,여자,199.7,
특정 감염성 및 기생충성 질환 ,대구,85 - 89세,남자,538.9,
특정 감염성 및 기생충성 질환 ,대구,85 - 89세,여자,358.7,
특정 감염성 및 기생충성 질환 ,대구,90세이상,남자,1331.6,
특정 감염성 및 기생충성 질환 ,대구,90세이상,여자,588.9,
특정 감염성 및 기생충성 질환 ,인천,1 - 4세,남자,0,
특정 감염성 및 기생충성 질환 ,인천,1 - 4세,여자,0,
특정 감염성 및 기생충성 질환 ,인천,5 - 9세,남자,0,
특정 감염성 및 기생충성 질환 ,인천,5 - 9세,여자,0,
특정 감염성 및 기생충성 질환 ,인천,10 - 14세,남자,0,
특정 감염성 및 기생충성 질환 ,인천,10 - 14세,여자,0,
특정 감염성 및 기생충성 질환 ,인천,15 - 19세,남자,1,
특정 감염성 및 기생충성 질환 ,인천,15 - 19세,여자,0,
특정 감염성 및 기생충성 질환 ,인천,20 - 24세,남자,0,
특정 감염성 및 기생충성 질환 ,인천,20 - 24세,여자,0,
특정 감염성 및 기생충성 질환 ,인천,25 - 29세,남자,0,
특정 감염성 및 기생충성 질환 ,인천,25 - 29세,여자,3.3,
특정 감염성 및 기생충성 질환 ,인천,30 - 34세,남자,0.9,
특정 감염성 및 기생충성 질환 ,인천,30 - 34세,여자,1.8,
특정 감염성 및 기생충성 질환 ,인천,35 - 39세,남자,1.7,
특정 감염성 및 기생충성 질환 ,인천,35 - 39세,여자,0,
특정 감염성 및 기생충성 질환 ,인천,40 - 44세,남자,3.8,
특정 감염성 및 기생충성 질환 ,인천,40 - 44세,여자,0,
특정 감염성 및 기생충성 질환 ,인천,45 - 49세,남자,11.8,
특정 감염성 및 기생충성 질환 ,인천,45 - 49세,여자,2.3,
특정 감염성 및 기생충성 질환 ,인천,50 - 54세,남자,9.1,
특정 감염성 및 기생충성 질환 ,인천,50 - 54세,여자,4.7,
특정 감염성 및 기생충성 질환 ,인천,55 - 59세,남자,16.9,
특정 감염성 및 기생충성 질환 ,인천,55 - 59세,여자,3.7,
특정 감염성 및 기생충성 질환 ,인천,60 - 64세,남자,23.2,
특정 감염성 및 기생충성 질환 ,인천,60 - 64세,여자,4.3,
특정 감염성 및 기생충성 질환 ,인천,65 - 69세,남자,53.6,
특정 감염성 및 기생충성 질환 ,인천,65 - 69세,여자,3.8,
특정 감염성 및 기생충성 질환 ,인천,70 - 74세,남자,66.4,
특정 감염성 및 기생충성 질환 ,인천,70 - 74세,여자,27.2,
특정 감염성 및 기생충성 질환 ,인천,75 - 79세,남자,115.3,
특정 감염성 및 기생충성 질환 ,인천,75 - 79세,여자,59.1,
특정 감염성 및 기생충성 질환 ,인천,80세이상,남자,331.7,
특정 감염성 및 기생충성 질환 ,인천,80세이상,여자,211.8,
특정 감염성 및 기생충성 질환 ,인천,80 - 84세,남자,140.4,
특정 감염성 및 기생충성 질환 ,인천,80 - 84세,여자,119.4,
특정 감염성 및 기생충성 질환 ,인천,85 - 89세,남자,647.6,
특정 감염성 및 기생충성 질환 ,인천,85 - 89세,여자,232.1,
특정 감염성 및 기생충성 질환 ,인천,90세이상,남자,792.1,
특정 감염성 및 기생충성 질환 ,인천,90세이상,여자,554,
특정 감염성 및 기생충성 질환 ,광주,1 - 4세,남자,3.4,
특정 감염성 및 기생충성 질환 ,광주,1 - 4세,여자,0,
특정 감염성 및 기생충성 질환 ,광주,5 - 9세,남자,0,
특정 감염성 및 기생충성 질환 ,광주,5 - 9세,여자,0,
특정 감염성 및 기생충성 질환 ,광주,10 - 14세,남자,0,
특정 감염성 및 기생충성 질환 ,광주,10 - 14세,여자,0,
특정 감염성 및 기생충성 질환 ,광주,15 - 19세,남자,0,
특정 감염성 및 기생충성 질환 ,광주,15 - 19세,여자,0,
특정 감염성 및 기생충성 질환 ,광주,20 - 24세,남자,3.4,
특정 감염성 및 기생충성 질환 ,광주,20 - 24세,여자,0,
특정 감염성 및 기생충성 질환 ,광주,25 - 29세,남자,0,
특정 감염성 및 기생충성 질환 ,광주,25 - 29세,여자,4.7,
특정 감염성 및 기생충성 질환 ,광주,30 - 34세,남자,3.7,
특정 감염성 및 기생충성 질환 ,광주,30 - 34세,여자,1.9,
특정 감염성 및 기생충성 질환 ,광주,35 - 39세,남자,0,
특정 감염성 및 기생충성 질환 ,광주,35 - 39세,여자,0,
특정 감염성 및 기생충성 질환 ,광주,40 - 44세,남자,4.6,
특정 감염성 및 기생충성 질환 ,광주,40 - 44세,여자,0,
특정 감염성 및 기생충성 질환 ,광주,45 - 49세,남자,8,
특정 감염성 및 기생충성 질환 ,광주,45 - 49세,여자,0,
특정 감염성 및 기생충성 질환 ,광주,50 - 54세,남자,5.3,
특정 감염성 및 기생충성 질환 ,광주,50 - 54세,여자,3.5,
특정 감염성 및 기생충성 질환 ,광주,55 - 59세,남자,12.5,
특정 감염성 및 기생충성 질환 ,광주,55 - 59세,여자,5.9,
특정 감염성 및 기생충성 질환 ,광주,60 - 64세,남자,18.8,
특정 감염성 및 기생충성 질환 ,광주,60 - 64세,여자,8.6,
특정 감염성 및 기생충성 질환 ,광주,65 - 69세,남자,49.7,
특정 감염성 및 기생충성 질환 ,광주,65 - 69세,여자,6.8,
특정 감염성 및 기생충성 질환 ,광주,70 - 74세,남자,25.5,
특정 감염성 및 기생충성 질환 ,광주,70 - 74세,여자,32.9,
특정 감염성 및 기생충성 질환 ,광주,75 - 79세,남자,87.6,
특정 감염성 및 기생충성 질환 ,광주,75 - 79세,여자,37.3,
특정 감염성 및 기생충성 질환 ,광주,80세이상,남자,287.1,
특정 감염성 및 기생충성 질환 ,광주,80세이상,여자,193.5,
특정 감염성 및 기생충성 질환 ,광주,80 - 84세,남자,181.2,
특정 감염성 및 기생충성 질환 ,광주,80 - 84세,여자,155.4,
특정 감염성 및 기생충성 질환 ,광주,85 - 89세,남자,302.5,
특정 감염성 및 기생충성 질환 ,광주,85 - 89세,여자,247.1,
특정 감염성 및 기생충성 질환 ,광주,90세이상,남자,1186.1,
특정 감염성 및 기생충성 질환 ,광주,90세이상,여자,233.1,
특정 감염성 및 기생충성 질환 ,대전,1 - 4세,남자,0,
특정 감염성 및 기생충성 질환 ,대전,1 - 4세,여자,0,
특정 감염성 및 기생충성 질환 ,대전,5 - 9세,남자,0,
특정 감염성 및 기생충성 질환 ,대전,5 - 9세,여자,0,
특정 감염성 및 기생충성 질환 ,대전,10 - 14세,남자,0,
특정 감염성 및 기생충성 질환 ,대전,10 - 14세,여자,0,
특정 감염성 및 기생충성 질환 ,대전,15 - 19세,남자,1.8,
특정 감염성 및 기생충성 질환 ,대전,15 - 19세,여자,0,
특정 감염성 및 기생충성 질환 ,대전,20 - 24세,남자,0,
특정 감염성 및 기생충성 질환 ,대전,20 - 24세,여자,0,
특정 감염성 및 기생충성 질환 ,대전,25 - 29세,남자,1.9,
특정 감염성 및 기생충성 질환 ,대전,25 - 29세,여자,0,
특정 감염성 및 기생충성 질환 ,대전,30 - 34세,남자,0,
특정 감염성 및 기생충성 질환 ,대전,30 - 34세,여자,0,
특정 감염성 및 기생충성 질환 ,대전,35 - 39세,남자,1.7,
특정 감염성 및 기생충성 질환 ,대전,35 - 39세,여자,0,
특정 감염성 및 기생충성 질환 ,대전,40 - 44세,남자,3,
특정 감염성 및 기생충성 질환 ,대전,40 - 44세,여자,3,
특정 감염성 및 기생충성 질환 ,대전,45 - 49세,남자,6.1,
특정 감염성 및 기생충성 질환 ,대전,45 - 49세,여자,0,
특정 감염성 및 기생충성 질환 ,대전,50 - 54세,남자,12.9,
특정 감염성 및 기생충성 질환 ,대전,50 - 54세,여자,6.4,
특정 감염성 및 기생충성 질환 ,대전,55 - 59세,남자,7.3,
특정 감염성 및 기생충성 질환 ,대전,55 - 59세,여자,1.8,
특정 감염성 및 기생충성 질환 ,대전,60 - 64세,남자,11,
특정 감염성 및 기생충성 질환 ,대전,60 - 64세,여자,0,
특정 감염성 및 기생충성 질환 ,대전,65 - 69세,남자,38.2,
특정 감염성 및 기생충성 질환 ,대전,65 - 69세,여자,21.5,
특정 감염성 및 기생충성 질환 ,대전,70 - 74세,남자,46.1,
특정 감염성 및 기생충성 질환 ,대전,70 - 74세,여자,25.2,
특정 감염성 및 기생충성 질환 ,대전,75 - 79세,남자,131.2,
특정 감염성 및 기생충성 질환 ,대전,75 - 79세,여자,58.4,
특정 감염성 및 기생충성 질환 ,대전,80세이상,남자,319.8,
특정 감염성 및 기생충성 질환 ,대전,80세이상,여자,198.6,
특정 감염성 및 기생충성 질환 ,대전,80 - 84세,남자,170.5,
특정 감염성 및 기생충성 질환 ,대전,80 - 84세,여자,184.3,
특정 감염성 및 기생충성 질환 ,대전,85 - 89세,남자,543.7,
특정 감염성 및 기생충성 질환 ,대전,85 - 89세,여자,206.2,
특정 감염성 및 기생충성 질환 ,대전,90세이상,남자,823,
특정 감염성 및 기생충성 질환 ,대전,90세이상,여자,244.4,
특정 감염성 및 기생충성 질환 ,울산,1 - 4세,남자,0,
특정 감염성 및 기생충성 질환 ,울산,1 - 4세,여자,0,
특정 감염성 및 기생충성 질환 ,울산,5 - 9세,남자,0,
특정 감염성 및 기생충성 질환 ,울산,5 - 9세,여자,0,
특정 감염성 및 기생충성 질환 ,울산,10 - 14세,남자,0,
특정 감염성 및 기생충성 질환 ,울산,10 - 14세,여자,0,
특정 감염성 및 기생충성 질환 ,울산,15 - 19세,남자,0,
특정 감염성 및 기생충성 질환 ,울산,15 - 19세,여자,0,
특정 감염성 및 기생충성 질환 ,울산,20 - 24세,남자,0,
특정 감염성 및 기생충성 질환 ,울산,20 - 24세,여자,0,
특정 감염성 및 기생충성 질환 ,울산,25 - 29세,남자,0,
특정 감염성 및 기생충성 질환 ,울산,25 - 29세,여자,0,
특정 감염성 및 기생충성 질환 ,울산,30 - 34세,남자,0,
특정 감염성 및 기생충성 질환 ,울산,30 - 34세,여자,0,
특정 감염성 및 기생충성 질환 ,울산,35 - 39세,남자,0,
특정 감염성 및 기생충성 질환 ,울산,35 - 39세,여자,0,
특정 감염성 및 기생충성 질환 ,울산,40 - 44세,남자,3.9,
특정 감염성 및 기생충성 질환 ,울산,40 - 44세,여자,0,
특정 감염성 및 기생충성 질환 ,울산,45 - 49세,남자,10.8,
특정 감염성 및 기생충성 질환 ,울산,45 - 49세,여자,0,
특정 감염성 및 기생충성 질환 ,울산,50 - 54세,남자,5.4,
특정 감염성 및 기생충성 질환 ,울산,50 - 54세,여자,3.9,
특정 감염성 및 기생충성 질환 ,울산,55 - 59세,남자,12.9,
특정 감염성 및 기생충성 질환 ,울산,55 - 59세,여자,0,
특정 감염성 및 기생충성 질환 ,울산,60 - 64세,남자,10.1,
특정 감염성 및 기생충성 질환 ,울산,60 - 64세,여자,10.7,
특정 감염성 및 기생충성 질환 ,울산,65 - 69세,남자,15.8,
특정 감염성 및 기생충성 질환 ,울산,65 - 69세,여자,11,
특정 감염성 및 기생충성 질환 ,울산,70 - 74세,남자,64.8,
특정 감염성 및 기생충성 질환 ,울산,70 - 74세,여자,20.7,
특정 감염성 및 기생충성 질환 ,울산,75 - 79세,남자,126.7,
특정 감염성 및 기생충성 질환 ,울산,75 - 79세,여자,162.8,
특정 감염성 및 기생충성 질환 ,울산,80세이상,남자,177.6,
특정 감염성 및 기생충성 질환 ,울산,80세이상,여자,259.6,
특정 감염성 및 기생충성 질환 ,울산,80 - 84세,남자,93.4,
특정 감염성 및 기생충성 질환 ,울산,80 - 84세,여자,234.1,
특정 감염성 및 기생충성 질환 ,울산,85 - 89세,남자,201.3,
특정 감염성 및 기생충성 질환 ,울산,85 - 89세,여자,314.8,
특정 감염성 및 기생충성 질환 ,울산,90세이상,남자,1003.3,
특정 감염성 및 기생충성 질환 ,울산,90세이상,여자,244.3,
특정 감염성 및 기생충성 질환 ,세종,1 - 4세,남자,0,
특정 감염성 및 기생충성 질환 ,세종,1 - 4세,여자,0,
특정 감염성 및 기생충성 질환 ,세종,5 - 9세,남자,0,
특정 감염성 및 기생충성 질환 ,세종,5 - 9세,여자,0,
특정 감염성 및 기생충성 질환 ,세종,10 - 14세,남자,0,
특정 감염성 및 기생충성 질환 ,세종,10 - 14세,여자,0,
특정 감염성 및 기생충성 질환 ,세종,15 - 19세,남자,0,
특정 감염성 및 기생충성 질환 ,세종,15 - 19세,여자,0,
특정 감염성 및 기생충성 질환 ,세종,20 - 24세,남자,0,
특정 감염성 및 기생충성 질환 ,세종,20 - 24세,여자,0,
특정 감염성 및 기생충성 질환 ,세종,25 - 29세,남자,0,
특정 감염성 및 기생충성 질환 ,세종,25 - 29세,여자,0,
특정 감염성 및 기생충성 질환 ,세종,30 - 34세,남자,0,
특정 감염성 및 기생충성 질환 ,세종,30 - 34세,여자,0,
특정 감염성 및 기생충성 질환 ,세종,35 - 39세,남자,0,
특정 감염성 및 기생충성 질환 ,세종,35 - 39세,여자,0,
특정 감염성 및 기생충성 질환 ,세종,40 - 44세,남자,0,
특정 감염성 및 기생충성 질환 ,세종,40 - 44세,여자,0,
특정 감염성 및 기생충성 질환 ,세종,45 - 49세,남자,13.4,
특정 감염성 및 기생충성 질환 ,세종,45 - 49세,여자,16,
특정 감염성 및 기생충성 질환 ,세종,50 - 54세,남자,0,
특정 감염성 및 기생충성 질환 ,세종,50 - 54세,여자,0,
특정 감염성 및 기생충성 질환 ,세종,55 - 59세,남자,35.5,
특정 감염성 및 기생충성 질환 ,세종,55 - 59세,여자,0,
특정 감염성 및 기생충성 질환 ,세종,60 - 64세,남자,0,
특정 감염성 및 기생충성 질환 ,세종,60 - 64세,여자,0,
특정 감염성 및 기생충성 질환 ,세종,65 - 69세,남자,34.9,
특정 감염성 및 기생충성 질환 ,세종,65 - 69세,여자,0,
특정 감염성 및 기생충성 질환 ,세종,70 - 74세,남자,0,
특정 감염성 및 기생충성 질환 ,세종,70 - 74세,여자,32.7,
특정 감염성 및 기생충성 질환 ,세종,75 - 79세,남자,54.5,
특정 감염성 및 기생충성 질환 ,세종,75 - 79세,여자,37.1,
특정 감염성 및 기생충성 질환 ,세종,80세이상,남자,200.4,
특정 감염성 및 기생충성 질환 ,세종,80세이상,여자,173.9,
특정 감염성 및 기생충성 질환 ,세종,80 - 84세,남자,200.7,
특정 감염성 및 기생충성 질환 ,세종,80 - 84세,여자,101.8,
특정 감염성 및 기생충성 질환 ,세종,85 - 89세,남자,266.7,
특정 감염성 및 기생충성 질환 ,세종,85 - 89세,여자,291.3,
특정 감염성 및 기생충성 질환 ,세종,90세이상,남자,0,
특정 감염성 및 기생충성 질환 ,세종,90세이상,여자,219.3,
특정 감염성 및 기생충성 질환 ,경기,1 - 4세,남자,0.8,
특정 감염성 및 기생충성 질환 ,경기,1 - 4세,여자,0,
특정 감염성 및 기생충성 질환 ,경기,5 - 9세,남자,0.3,
특정 감염성 및 기생충성 질환 ,경기,5 - 9세,여자,0,
특정 감염성 및 기생충성 질환 ,경기,10 - 14세,남자,0.3,
특정 감염성 및 기생충성 질환 ,경기,10 - 14세,여자,0,
특정 감염성 및 기생충성 질환 ,경기,15 - 19세,남자,0.7,
특정 감염성 및 기생충성 질환 ,경기,15 - 19세,여자,0,
특정 감염성 및 기생충성 질환 ,경기,20 - 24세,남자,0.4,
특정 감염성 및 기생충성 질환 ,경기,20 - 24세,여자,0,
특정 감염성 및 기생충성 질환 ,경기,25 - 29세,남자,0.5,
특정 감염성 및 기생충성 질환 ,경기,25 - 29세,여자,0.3,
특정 감염성 및 기생충성 질환 ,경기,30 - 34세,남자,1,
특정 감염성 및 기생충성 질환 ,경기,30 - 34세,여자,0.6,
특정 감염성 및 기생충성 질환 ,경기,35 - 39세,남자,2.1,
특정 감염성 및 기생충성 질환 ,경기,35 - 39세,여자,0.6,
특정 감염성 및 기생충성 질환 ,경기,40 - 44세,남자,3.6,
특정 감염성 및 기생충성 질환 ,경기,40 - 44세,여자,0.3,
특정 감염성 및 기생충성 질환 ,경기,45 - 49세,남자,5.7,
특정 감염성 및 기생충성 질환 ,경기,45 - 49세,여자,2,
특정 감염성 및 기생충성 질환 ,경기,50 - 54세,남자,9.9,
특정 감염성 및 기생충성 질환 ,경기,50 - 54세,여자,3.4,
특정 감염성 및 기생충성 질환 ,경기,55 - 59세,남자,14.2,
특정 감염성 및 기생충성 질환 ,경기,55 - 59세,여자,4.7,
특정 감염성 및 기생충성 질환 ,경기,60 - 64세,남자,18.9,
특정 감염성 및 기생충성 질환 ,경기,60 - 64세,여자,5.8,
특정 감염성 및 기생충성 질환 ,경기,65 - 69세,남자,23.5,
특정 감염성 및 기생충성 질환 ,경기,65 - 69세,여자,13.8,
특정 감염성 및 기생충성 질환 ,경기,70 - 74세,남자,42.8,
특정 감염성 및 기생충성 질환 ,경기,70 - 74세,여자,25.8,
특정 감염성 및 기생충성 질환 ,경기,75 - 79세,남자,82.6,
특정 감염성 및 기생충성 질환 ,경기,75 - 79세,여자,61.8,
특정 감염성 및 기생충성 질환 ,경기,80세이상,남자,269.1,
특정 감염성 및 기생충성 질환 ,경기,80세이상,여자,185.5,
특정 감염성 및 기생충성 질환 ,경기,80 - 84세,남자,196.8,
특정 감염성 및 기생충성 질환 ,경기,80 - 84세,여자,130.8,
특정 감염성 및 기생충성 질환 ,경기,85 - 89세,남자,350.2,
특정 감염성 및 기생충성 질환 ,경기,85 - 89세,여자,207.8,
특정 감염성 및 기생충성 질환 ,경기,90세이상,남자,574.8,
특정 감염성 및 기생충성 질환 ,경기,90세이상,여자,369.7,
특정 감염성 및 기생충성 질환 ,강원,1 - 4세,남자,0,
특정 감염성 및 기생충성 질환 ,강원,1 - 4세,여자,0,
특정 감염성 및 기생충성 질환 ,강원,5 - 9세,남자,0,
특정 감염성 및 기생충성 질환 ,강원,5 - 9세,여자,0,
특정 감염성 및 기생충성 질환 ,강원,10 - 14세,남자,0,
특정 감염성 및 기생충성 질환 ,강원,10 - 14세,여자,0,
특정 감염성 및 기생충성 질환 ,강원,15 - 19세,남자,0,
특정 감염성 및 기생충성 질환 ,강원,15 - 19세,여자,0,
특정 감염성 및 기생충성 질환 ,강원,20 - 24세,남자,0,
특정 감염성 및 기생충성 질환 ,강원,20 - 24세,여자,0,
특정 감염성 및 기생충성 질환 ,강원,25 - 29세,남자,0,
특정 감염성 및 기생충성 질환 ,강원,25 - 29세,여자,5.8,
특정 감염성 및 기생충성 질환 ,강원,30 - 34세,남자,0,
특정 감염성 및 기생충성 질환 ,강원,30 - 34세,여자,2.3,
특정 감염성 및 기생충성 질환 ,강원,35 - 39세,남자,0,
특정 감염성 및 기생충성 질환 ,강원,35 - 39세,여자,2.1,
특정 감염성 및 기생충성 질환 ,강원,40 - 44세,남자,1.6,
특정 감염성 및 기생충성 질환 ,강원,40 - 44세,여자,0,
특정 감염성 및 기생충성 질환 ,강원,45 - 49세,남자,12.1,
특정 감염성 및 기생충성 질환 ,강원,45 - 49세,여자,0,
특정 감염성 및 기생충성 질환 ,강원,50 - 54세,남자,13.3,
특정 감염성 및 기생충성 질환 ,강원,50 - 54세,여자,1.5,
특정 감염성 및 기생충성 질환 ,강원,55 - 59세,남자,22.4,
특정 감염성 및 기생충성 질환 ,강원,55 - 59세,여자,4.6,
특정 감염성 및 기생충성 질환 ,강원,60 - 64세,남자,15.3,
특정 감염성 및 기생충성 질환 ,강원,60 - 64세,여자,8.5,
특정 감염성 및 기생충성 질환 ,강원,65 - 69세,남자,17.6,
특정 감염성 및 기생충성 질환 ,강원,65 - 69세,여자,13.3,
